País,Tarics,Descripción,Año,Exportaciones,Importaciones
Vietnam,0408,"Huevos, productos lácteos y miel",2020,67.35,nan
Vietnam,0409,"Huevos, productos lácteos y miel",2020,66.57,797.53
Vietnam,1509,Aceites,2020,4053.91,0.11
Vietnam,1511,Aceites,2020,250.65,0.01
Vietnam,1512,Aceites,2020,180.88,nan
Vietnam,2201,Bebidas,2020,1112.76,4.91
Vietnam,2202,Bebidas,2020,13574.54,6190.53
Vietnam,2203,Bebidas,2020,11739.31,2228.33
Vietnam,2204,Bebidas,2020,24084.43,1.70
Vietnam,2205,Bebidas,2020,565.02,10.80
Vietnam,2206,Bebidas,2020,307.04,0.03
Vietnam,2207,Bebidas,2020,285.63,60.59
Vietnam,1803,Chocolates,2020,0.68,1529.16
Vietnam,1804,Chocolates,2020,100.52,nan
Vietnam,1805,Chocolates,2020,1801.43,12.31
Vietnam,1905,Panaderia y pastelería,2020,13145.39,21274.71
